fuel_type_code,station_name,access_code,ev_network,facility_type,name,address,city,state_province,postal_code,country,latitude,longitude,full_address,source,state_name,state_abbr,state_fips,county_name,county_fips,county_fips_full,zcta,cbsa_code,cbsa_name,city_name,census_tract,block_group,geoid,lat_r_census,lon_r_census,population_density,median_age,median_age_source,population_density_source,household_size,household_size_source,urban_rural_mismatch,urban_rural,median_household_income,median_household_income_source,education_bachelors_plus_pct,education_bachelors_plus_pct_source,unemployment_rate,unemployment_rate_source,poverty_rate,poverty_rate_source,median_home_value,median_gross_rent,median_home_value_rent,median_home_value_source,median_gross_rent_source,median_home_value_rent_source,highway_proximity,highway_proximity_km,highway_proximity_source
ELEC,SANDS LOT HVH SANDS 1,public,ChargePoint Network,,SANDS LOT HVH SANDS 1,6850 E Main St,Scottsdale,AZ,85251,US,33.4931,-111.934,"6850 E Main St, Scottsdale, AZ, 85251, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85251.0,429.0,"Phoenix-Mesa, AZ",Scottsdale,4013217201,1,4013220000.0,33.4931,-111.934,1056.9,30.8,tract,tract,1.61,tract,False,Urban,89385,tract,75.95,tract,1.78,tract,3.58,tract,518400.0,2166,239.335,tract,tract,tract,4241.256562611663,4.241256562611663,coordinate
ELEC,SANDS LOT HVH SANDS 2,public,ChargePoint Network,,SANDS LOT HVH SANDS 2,6850 E Main St,Scottsdale,AZ,85251,US,33.4931,-111.934,"6850 E Main St, Scottsdale, AZ, 85251, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85251.0,429.0,"Phoenix-Mesa, AZ",Scottsdale,4013217201,1,4013220000.0,33.4931,-111.934,1056.9,30.8,tract,tract,1.61,tract,False,Urban,89385,tract,75.95,tract,1.78,tract,3.58,tract,518400.0,2166,239.335,tract,tract,tract,4241.256562611663,4.241256562611663,coordinate
ELEC,La Quinta Inn & Suites - Holbrook,public,Blink Network,,La Quinta Inn & Suites - Holbrook,2705 Navajo Blvd,Holbrook,AZ,86025,US,34.9386,-110.133,"2705 Navajo Blvd, Holbrook, AZ, 86025, US",AFDC,Arizona,AZ,4,Navajo County,17,4017,86025.0,43320.0,"Show Low, AZ",Holbrook,4017960100,3,4017960000.0,34.9386,-110.133,3.18,33.2,tract,tract,3.18,tract,True,Urban,62946,tract,16.89,tract,7.72,tract,32.48,tract,134000.0,539,248.609,tract,tract,tract,293.85676654454534,0.29385676654454534,coordinate
ELEC,LIV COMMUNITIES AVENIDA 4,public,ChargePoint Network,,LIV COMMUNITIES AVENIDA 4,3250 S Arizona Ave,Chandler,AZ,85248,US,33.2584,-111.843,"3250 S Arizona Ave, Chandler, AZ, 85248, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85248.0,429.0,"Phoenix-Mesa, AZ",Chandler,4013812700,2,4013810000.0,33.2584,-111.843,2357.79,38.2,tract,tract,2.58,tract,False,Urban,128864,tract,59.52,tract,3.8,tract,5.15,tract,569600.0,1805,261.311,tract,tract,county,3049.4471832593836,3.0494471832593835,coordinate
ELEC,LIV COMMUNITIES AVENIDA 3,public,ChargePoint Network,,LIV COMMUNITIES AVENIDA 3,3250 S Arizona Ave,Chandler,AZ,85248,US,33.2584,-111.843,"3250 S Arizona Ave, Chandler, AZ, 85248, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85248.0,429.0,"Phoenix-Mesa, AZ",Chandler,4013812700,2,4013810000.0,33.2584,-111.843,2357.79,38.2,tract,tract,2.58,tract,False,Urban,128864,tract,59.52,tract,3.8,tract,5.15,tract,569600.0,1805,261.311,tract,tract,county,3049.4471832593836,3.0494471832593835,coordinate
ELEC,METRO CHANDLER CHANDLER B2,public,ChargePoint Network,,METRO CHANDLER CHANDLER B2,5858 W Chandler Blvd,Chandler,AZ,85226,US,33.3062,-111.944,"5858 W Chandler Blvd, Chandler, AZ, 85226, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85226.0,429.0,"Phoenix-Mesa, AZ",Chandler,4013810500,2,4013810000.0,33.3062,-111.944,1670.89,40.4,tract,tract,2.33,tract,False,Urban,116853,tract,56.33,tract,3.5,tract,6.65,tract,489700.0,1691,289.592,tract,tract,tract,1548.0938352363337,1.5480938352363336,coordinate
ELEC,TEAKWOOD URBAN TEAKWOOD,public,ChargePoint Network,,TEAKWOOD URBAN TEAKWOOD,915 E Missouri Ave,Phoenix,AZ,85014,US,33.5161,-112.062,"915 E Missouri Ave, Phoenix, AZ, 85014, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85014.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107601,3,4013110000.0,33.5161,-112.062,2424.27,38.0,tract,tract,1.65,tract,False,Urban,53210,tract,42.77,tract,3.79,tract,7.07,tract,424700.0,1181,261.311,tract,tract,county,1641.2444298870896,1.6412444298870896,coordinate
ELEC,AVE TERRA RETAIL S,public,ChargePoint Network,,AVE TERRA RETAIL S,555 N 5th Ave,Phoenix,AZ,85003,US,33.4545,-112.08,"555 N 5th Ave, Phoenix, AZ, 85003, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,,429.0,"Phoenix-Mesa, AZ",Phoenix,4013113100,1,4013110000.0,33.4545,-112.08,5068.1,26.4,tract,tract,1.51,tract,False,Urban,38623,tract,62.4,tract,4.96,tract,37.62,tract,350700.0,1604,218.641,tract,tract,tract,728.8313282304703,0.7288313282304703,coordinate
ELEC,Honeywell - Tempe,public,Blink Network,,Honeywell - Tempe,1300 West Warner Road,Tempe,AZ,85284,US,33.3371,-111.961,"1300 West Warner Road, Tempe, AZ, 85284, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85284.0,429.0,"Phoenix-Mesa, AZ",Tempe,4013319910,2,4013320000.0,33.3371,-111.961,714.02,41.0,tract,tract,2.57,tract,False,Urban,135856,tract,67.98,tract,5.5,tract,5.11,tract,693900.0,2116,261.311,tract,tract,county,1022.5589133912799,1.02255891339128,coordinate
ELEC,NEXMETRO AVILLACENTERRA,public,ChargePoint Network,,NEXMETRO AVILLACENTERRA,15390 W Centerra Dr,Goodyear,AZ,85338,US,33.4471,-112.39,"15390 W Centerra Dr, Goodyear, AZ, 85338, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85338.0,429.0,"Phoenix-Mesa, AZ",Goodyear,4013061052,2,4013060000.0,33.4471,-112.39,1810.56,30.6,tract,tract,3.17,tract,False,Urban,86741,tract,34.74,tract,8.51,tract,6.93,tract,358200.0,1749,204.803,tract,tract,tract,1572.1345289857745,1.5721345289857744,coordinate
ELEC,BROADSTONE BD-1,public,ChargePoint Network,,BROADSTONE BD-1,7850 W McDowell Rd,Phoenix,AZ,85035,US,33.4672,-112.229,"7850 W McDowell Rd, Phoenix, AZ, 85035, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85035.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013112523,3,4013110000.0,33.4672,-112.229,1632.57,24.7,tract,tract,2.82,tract,False,Urban,57813,tract,28.09,tract,6.57,tract,18.01,tract,279700.0,1592,175.691,tract,tract,tract,496.01958420921454,0.49601958420921455,coordinate
ELEC,KINGCAMPUS LEAF EV1,public,ChargePoint Network,,KINGCAMPUS LEAF EV1,219 E Cherry Ave,Flagstaff,AZ,86001,US,35.1993,-111.646,"219 E Cherry Ave, Flagstaff, AZ, 86001, US",AFDC,Arizona,AZ,4,Coconino County,5,4005,86001.0,22380.0,"Flagstaff, AZ",Flagstaff,4005001201,1,4005000000.0,35.1993,-111.646,396.89,38.5,tract,tract,1.96,tract,False,Urban,64601,tract,56.96,tract,2.48,tract,12.11,tract,660100.0,1306,293.883,tract,tract,county,1883.2385223041606,1.8832385223041606,coordinate
ELEC,KINGCAMPUS LEAF EV2,public,ChargePoint Network,,KINGCAMPUS LEAF EV2,219 E Cherry Ave,Flagstaff,AZ,86001,US,35.1993,-111.646,"219 E Cherry Ave, Flagstaff, AZ, 86001, US",AFDC,Arizona,AZ,4,Coconino County,5,4005,86001.0,22380.0,"Flagstaff, AZ",Flagstaff,4005001201,1,4005000000.0,35.1993,-111.646,396.89,38.5,tract,tract,1.96,tract,False,Urban,64601,tract,56.96,tract,2.48,tract,12.11,tract,660100.0,1306,293.883,tract,tract,county,1883.2385223041606,1.8832385223041606,coordinate
ELEC,Desert Botanical Garden,public,Blink Network,,Desert Botanical Garden,1201 N. Galvin Pkwy,Phoenix,AZ,85008,US,33.4627,-111.944,"1201 N. Galvin Pkwy, Phoenix, AZ, 85008, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85008.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013111204,1,4013110000.0,33.4627,-111.944,553.59,30.5,tract,tract,2.16,tract,False,Urban,87733,tract,34.93,tract,3.85,tract,10.39,tract,334100.0,1560,214.167,tract,tract,tract,2595.0477300778243,2.5950477300778245,coordinate
ELEC,THE HERA URBAN AMENITY,public,ChargePoint Network,,THE HERA URBAN AMENITY,3215 E Flower St,Phoenix,AZ,85018,US,33.4858,-112.012,"3215 E Flower St, Phoenix, AZ, 85018, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85018.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013110901,2,4013110000.0,33.4858,-112.012,2818.09,35.1,tract,tract,2.08,tract,False,Urban,60462,tract,40.45,tract,2.35,tract,13.72,tract,587400.0,1101,261.311,tract,tract,county,2501.9086004094756,2.5019086004094757,coordinate
ELEC,Grand Canyon Shasta Lodge,public,Non-Networked,PARKING_LOT,Grand Canyon Shasta Lodge,5 Maswik S Rd,Grand Canyon Village,AZ,86023,US,36.0523,-112.145,"5 Maswik S Rd, Grand Canyon Village, AZ, 86023, US",AFDC,Arizona,AZ,4,Coconino County,5,4005,86023.0,22380.0,"Flagstaff, AZ",Grand Canyon Village CDP,4005002301,1,4005000000.0,36.0523,-112.145,0.38,50.4,tract,tract,1.86,tract,True,Urban,49992,tract,22.98,tract,1.33,tract,19.61,tract,183000.0,677,270.31,tract,tract,tract,88242.6358667786,1.8832385223041606,imputed_county_name
ELEC,Kierland Commons,public,eVgo Network,,Kierland Commons,15205 N Kierland Blvd,Scottsdale,AZ,85254,US,33.6232,-111.929,"15205 N Kierland Blvd, Scottsdale, AZ, 85254, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85254.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013103219,1,4013100000.0,33.6232,-111.929,1329.9,54.2,tract,tract,1.83,tract,False,Urban,104868,tract,63.54,tract,0.87,tract,5.59,tract,631800.0,2135,295.925,tract,tract,tract,3491.3584125990265,3.4913584125990265,coordinate
ELEC,SanTan Village,public,eVgo Network,,SanTan Village,2218 E Williams Field Rd,Gilbert,AZ,85295,US,33.3094,-111.741,"2218 E Williams Field Rd, Gilbert, AZ, 85295, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85295.0,429.0,"Phoenix-Mesa, AZ",Gilbert,4013814600,2,4013810000.0,33.3094,-111.741,1160.27,35.8,tract,tract,2.51,tract,False,Urban,69931,tract,35.15,tract,3.72,tract,3.39,tract,373600.0,1841,202.933,tract,tract,tract,140.06135930777046,0.14006135930777047,coordinate
ELEC,Best Buy Shops at Metro North,public,eVgo Network,,Best Buy Shops at Metro North,2737 W Thunderbird Rd,Phoenix,AZ,85053,US,33.61,-112.119,"2737 W Thunderbird Rd, Phoenix, AZ, 85053, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,,429.0,"Phoenix-Mesa, AZ",Phoenix,4013104000,2,4013100000.0,33.61,-112.119,2901.01,30.2,tract,tract,2.38,tract,False,Urban,42662,tract,23.27,tract,7.4,tract,27.71,tract,303700.0,1301,233.436,tract,tract,tract,201.2648122688253,0.20126481226882528,coordinate
ELEC,Chandler Fashion Center,public,eVgo Network,,Chandler Fashion Center,3155 W Chandler Blvd,Chandler,AZ,85226,US,33.2997,-111.898,"3155 W Chandler Blvd, Chandler, AZ, 85226, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85226.0,429.0,"Phoenix-Mesa, AZ",Chandler,4013811100,1,4013810000.0,33.2997,-111.898,1554.42,34.8,tract,tract,2.19,tract,False,Urban,89944,tract,46.6,tract,3.73,tract,18.6,tract,356000.0,1850,192.432,tract,tract,tract,332.83659663947765,0.3328365966394776,coordinate
ELEC,The Promenade at Casa Grande,public,eVgo Network,,The Promenade at Casa Grande,1005 N Promenade Pkwy,Casa Grande,AZ,85194,US,32.8805,-111.683,"1005 N Promenade Pkwy, Casa Grande, AZ, 85194, US",AFDC,Arizona,AZ,4,Pinal County,21,4021,85194.0,429.0,"Phoenix-Mesa, AZ",Casa Grande,4021001408,2,4021000000.0,32.8805,-111.683,135.71,67.0,tract,tract,2.23,tract,False,Urban,88816,tract,38.25,tract,1.48,tract,6.36,tract,346200.0,1742,198.737,tract,tract,tract,349.7231434777246,0.3497231434777246,coordinate
ELEC,Palm Valley Crossing,public,eVgo Network,,Palm Valley Crossing,409 N Litchfield Rd,Goodyear,AZ,85338,US,33.4511,-112.358,"409 N Litchfield Rd, Goodyear, AZ, 85338, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85338.0,429.0,"Phoenix-Mesa, AZ",Goodyear,4013061063,1,4013060000.0,33.4511,-112.358,519.02,31.6,tract,tract,2.59,tract,False,Urban,55179,tract,6.66,tract,2.2,tract,4.66,tract,244000.0,1404,173.789,tract,tract,tract,748.5351706287288,0.7485351706287288,coordinate
ELEC,15-Halo Garage,public,AMPUP,PARKING_GARAGE,15-Halo Garage,5231 N 35th Ave,Phoenix,AZ,85017,US,33.5144,-112.134,"5231 N 35th Ave, Phoenix, AZ, 85017, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85017.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107201,1,4013110000.0,33.5144,-112.134,3758.24,20.0,tract,tract,3.24,tract,False,Urban,29615,tract,4.41,tract,18.48,tract,58.48,tract,414700.0,1285,261.311,county,tract,county,1989.2485236495947,1.9892485236495947,coordinate
ELEC,75-Rivers Garage,public,AMPUP,MULTI_UNIT_DWELLING,75-Rivers Garage,2855 W Missouri Ave,Phoenix,AZ,85017,US,33.5166,-112.12,"2855 W Missouri Ave, Phoenix, AZ, 85017, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85017.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107201,2,4013110000.0,33.5166,-112.12,3758.24,20.0,tract,tract,3.24,tract,False,Urban,29615,tract,4.41,tract,18.48,tract,58.48,tract,414700.0,1285,261.311,county,tract,county,699.0167977192732,0.6990167977192732,coordinate
ELEC,55-29th Ave & Camelback Parking Garage,public,AMPUP,PARKING_GARAGE,55-29th Ave & Camelback Parking Garage,2948 W Camelback Rd,Phoenix,AZ,85017,US,33.5096,-112.123,"2948 W Camelback Rd, Phoenix, AZ, 85017, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85017.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107201,1,4013110000.0,33.5096,-112.123,3758.24,20.0,tract,tract,3.24,tract,False,Urban,29615,tract,4.41,tract,18.48,tract,58.48,tract,414700.0,1285,261.311,county,tract,county,970.0080562700725,0.9700080562700726,coordinate
ELEC,Commuter Garage 44,public,AMPUP,PARKING_GARAGE,Commuter Garage 44,3050 W Camelback Rd,Phoenix,AZ,85017,US,33.5097,-112.125,"3050 W Camelback Rd, Phoenix, AZ, 85017, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85017.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107201,1,4013110000.0,33.5097,-112.125,3758.24,20.0,tract,tract,3.24,tract,False,Urban,29615,tract,4.41,tract,18.48,tract,58.48,tract,414700.0,1285,261.311,county,tract,county,1154.8348046870099,1.1548348046870098,coordinate
ELEC,Mini Time Machine Museum,public,AMPUP,MUSEUM,Mini Time Machine Museum,4455 E Camp Lowell Dr,Tucson,AZ,85712,US,32.2659,-110.896,"4455 E Camp Lowell Dr, Tucson, AZ, 85712, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85712.0,536.0,"Tucson-Nogales, AZ",Tucson,4019002906,2,4019000000.0,32.2659,-110.896,1030.45,48.3,tract,tract,1.7,tract,False,Urban,72250,tract,66.85,tract,2.82,tract,13.08,tract,289300.0,1407,205.615,tract,tract,tract,8848.910659398402,8.8489106593984,coordinate
ELEC,70-27th Ave Parking Garage,public,AMPUP,PARKING_GARAGE,70-27th Ave Parking Garage,5155 N 27th Ave,Phoenix,AZ,85017,US,33.5131,-112.117,"5155 N 27th Ave, Phoenix, AZ, 85017, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85017.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107300,4,4013110000.0,33.5131,-112.117,2534.91,31.1,tract,tract,3.12,tract,False,Urban,70274,tract,12.5,tract,1.6,tract,19.52,tract,253100.0,1293,195.746,tract,tract,tract,419.8658576859464,0.4198658576859464,coordinate
ELEC,80-Grove Parking Garage,public,AMPUP,PARKING_GARAGE,80-Grove Parking Garage,5317 N 35th Ave,Phoenix,AZ,85017,US,33.5159,-112.134,"5317 N 35th Ave, Phoenix, AZ, 85017, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85017.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107201,1,4013110000.0,33.5159,-112.134,3758.24,20.0,tract,tract,3.24,tract,False,Urban,29615,tract,4.41,tract,18.48,tract,58.48,tract,414700.0,1285,261.311,county,tract,county,1990.2282964280923,1.9902282964280924,coordinate
ELEC,59-29th Ave & Georgia Parking Garage,public,AMPUP,MULTI_UNIT_DWELLING,59-29th Ave & Georgia Parking Garage,5338 N 29th Ave,Phoenix,AZ,85017,US,33.5162,-112.122,"5338 N 29th Ave, Phoenix, AZ, 85017, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85017.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107201,2,4013110000.0,33.5162,-112.122,3758.24,20.0,tract,tract,3.24,tract,False,Urban,29615,tract,4.41,tract,18.48,tract,58.48,tract,414700.0,1285,261.311,county,tract,county,883.2822453178757,0.8832822453178757,coordinate
ELEC,A.T. Still University,public,AMPUP,COLLEGE_CAMPUS,A.T. Still University,5850 E Still Cir,Mesa,AZ,85206,US,33.3828,-111.705,"5850 E Still Cir, Mesa, AZ, 85206, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85206.0,429.0,"Phoenix-Mesa, AZ",Mesa,4013422638,2,4013420000.0,33.3828,-111.705,1460.72,30.6,tract,tract,2.27,tract,False,Urban,64861,tract,36.67,tract,4.29,tract,6.41,tract,426900.0,1631,261.741,tract,tract,tract,419.72491212269045,0.4197249121226905,coordinate
ELEC,Ride Share Lot,public,AMPUP,PARKING_LOT,Ride Share Lot,3041 W Colter St,Phoenix,AZ,85017,US,33.513,-112.125,"3041 W Colter St, Phoenix, AZ, 85017, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85017.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013107201,1,4013110000.0,33.513,-112.125,3758.24,20.0,tract,tract,3.24,tract,False,Urban,29615,tract,4.41,tract,18.48,tract,58.48,tract,414700.0,1285,261.311,county,tract,county,1157.914511301451,1.157914511301451,coordinate
ELEC,US Energy Recovery HQ,public,AMPUP,OFFICE_BLDG,US Energy Recovery HQ,4505 E Broadway Rd,Phoenix,AZ,85040,US,33.4069,-111.984,"4505 E Broadway Rd, Phoenix, AZ, 85040, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85040.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013116204,1,4013120000.0,33.4069,-111.984,1652.04,33.2,tract,tract,3.32,tract,False,Urban,61203,tract,19.28,tract,3.84,tract,22.56,tract,265100.0,1449,182.954,tract,tract,tract,440.57336939860505,0.44057336939860503,coordinate
ELEC,Esplanade Place Condos,public,EV Connect,,Esplanade Place Condos,2402 E Esplanade Ln,Phoenix,AZ,85016,US,33.5081,-112.03,"2402 E Esplanade Ln, Phoenix, AZ, 85016, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85016.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013108400,4,4013110000.0,33.5081,-112.03,2223.58,36.7,tract,tract,1.76,tract,False,Urban,86465,tract,55.98,tract,1.09,tract,14.19,tract,493400.0,1665,296.336,tract,tract,tract,1314.856590609613,1.314856590609613,coordinate
ELEC,Spoke Coworking,public,EV Connect,,Spoke Coworking,6700 E. Speedway Blvd,Tucson,AZ,85710,US,32.235,-110.849,"6700 E. Speedway Blvd, Tucson, AZ, 85710, US",AFDC,Arizona,AZ,4,Pima County,19,4019,85710.0,536.0,"Tucson-Nogales, AZ",Tucson,4019004068,3,4019000000.0,32.235,-110.849,1069.92,58.1,tract,tract,1.77,tract,False,Urban,55392,tract,44.83,tract,6.55,tract,11.5,tract,285500.0,1719,166.085,tract,tract,tract,10309.570483760956,10.309570483760956,coordinate
ELEC,The Cameron Apartment Building,public,EV Connect,,The Cameron Apartment Building,2062 E. Cameron Way,Tempe,AZ,85281,US,33.4337,-111.899,"2062 E. Cameron Way, Tempe, AZ, 85281, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85281.0,429.0,"Phoenix-Mesa, AZ",Tempe,4013318400,6,4013320000.0,33.4337,-111.899,691.73,28.2,tract,tract,2.15,tract,False,Urban,62383,tract,48.41,tract,3.62,tract,16.34,tract,347300.0,1742,199.369,tract,tract,tract,222.4380510604292,0.2224380510604292,coordinate
ELEC,AVONDALE ALAMAR #2,public,ChargePoint Network,,AVONDALE ALAMAR #2,4155 S. El Mirage Road,Avondale,AZ,85353,US,33.4082,-112.321,"4155 S. El Mirage Road, Avondale, AZ, 85353, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85323.0,429.0,"Phoenix-Mesa, AZ",Avondale,4013082208,2,4013080000.0,33.4082,-112.321,191.31,29.3,tract,tract,3.75,tract,True,Urban,74847,tract,14.61,tract,3.27,tract,11.36,tract,326500.0,2112,154.593,tract,tract,tract,5510.956852236087,5.510956852236087,coordinate
ELEC,AVONDALE ALAMAR #1,public,ChargePoint Network,,AVONDALE ALAMAR #1,4155 S. El Mirage Road,Avondale,AZ,85353,US,33.4082,-112.321,"4155 S. El Mirage Road, Avondale, AZ, 85353, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85323.0,429.0,"Phoenix-Mesa, AZ",Avondale,4013082208,2,4013080000.0,33.4082,-112.321,191.31,29.3,tract,tract,3.75,tract,True,Urban,74847,tract,14.61,tract,3.27,tract,11.36,tract,326500.0,2112,154.593,tract,tract,tract,5510.956852236087,5.510956852236087,coordinate
ELEC,WinCo Foods - Gilbert,public,eVgo Network,,WinCo Foods - Gilbert,1363 N Arizona Ave,Gilbert,AZ,85233,US,33.3737,-111.841,"1363 N Arizona Ave, Gilbert, AZ, 85233, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85233.0,429.0,"Phoenix-Mesa, AZ",Gilbert,4013422307,4,4013420000.0,33.3737,-111.841,545.28,33.5,tract,tract,2.34,tract,False,Urban,78472,tract,47.19,tract,1.14,tract,8.58,tract,482900.0,1369,261.311,tract,tract,county,1370.7747661819424,1.3707747661819423,coordinate
ELEC,Scottsdale 101 - Tesla Supercharger,public,Tesla,SHOPPING_CENTER,Scottsdale 101 - Tesla Supercharger,7000 E Mayo Blvd,Phoenix,AZ,85054,US,33.6566,-111.928,"7000 E Mayo Blvd, Phoenix, AZ, 85054, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85054.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013615201,2,4013620000.0,33.6566,-111.928,317.86,32.5,tract,tract,1.83,tract,False,Urban,88979,tract,54.18,tract,1.23,tract,15.51,tract,414700.0,2097,261.311,county,tract,county,219.25482606567252,0.2192548260656725,coordinate
ELEC,ONE LEXINGTON ONE LEXINGTON-2,public,ChargePoint Network,,ONE LEXINGTON ONE LEXINGTON-2,1 E Lexington Ave,Phoenix,AZ,85012,US,33.4859,-112.073,"1 E Lexington Ave, Phoenix, AZ, 85012, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85012.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013110502,2,4013110000.0,33.4859,-112.073,2985.23,34.5,tract,tract,1.65,tract,False,Urban,68333,tract,57.7,tract,2.82,tract,20.99,tract,385100.0,1765,218.187,tract,tract,tract,2629.5829764559307,2.629582976455931,coordinate
ELEC,ONE LEXINGTON ONE LEXINGTON-4,public,ChargePoint Network,,ONE LEXINGTON ONE LEXINGTON-4,20 E Lexington Ave,Phoenix,AZ,85012,US,33.4859,-112.072,"20 E Lexington Ave, Phoenix, AZ, 85012, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85012.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013110502,2,4013110000.0,33.4859,-112.072,2985.23,34.5,tract,tract,1.65,tract,False,Urban,68333,tract,57.7,tract,2.82,tract,20.99,tract,385100.0,1765,218.187,tract,tract,tract,2618.893608320847,2.618893608320847,coordinate
ELEC,ONE LEXINGTON ONE LEXINGTON-1,public,ChargePoint Network,,ONE LEXINGTON ONE LEXINGTON-1,20 E Lexington Ave,Phoenix,AZ,85012,US,33.4861,-112.072,"20 E Lexington Ave, Phoenix, AZ, 85012, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85012.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013110502,2,4013110000.0,33.4861,-112.072,2985.23,34.5,tract,tract,1.65,tract,False,Urban,68333,tract,57.7,tract,2.82,tract,20.99,tract,385100.0,1765,218.187,tract,tract,tract,2641.111757873227,2.641111757873227,coordinate
ELEC,ONE LEXINGTON ONE LEXINGTON-3,public,ChargePoint Network,,ONE LEXINGTON ONE LEXINGTON-3,1 E Lexington Ave,Phoenix,AZ,85012,US,33.486,-112.073,"1 E Lexington Ave, Phoenix, AZ, 85012, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85012.0,429.0,"Phoenix-Mesa, AZ",Phoenix,4013110502,2,4013110000.0,33.486,-112.073,2985.23,34.5,tract,tract,1.65,tract,False,Urban,68333,tract,57.7,tract,2.82,tract,20.99,tract,385100.0,1765,218.187,tract,tract,tract,2640.6595749150883,2.6406595749150883,coordinate
ELEC,AVONDALE ALAMAR #3,public,ChargePoint Network,,AVONDALE ALAMAR #3,4155 S El Mirage Rd,Avondale,AZ,85353,US,33.4082,-112.321,"4155 S El Mirage Rd, Avondale, AZ, 85353, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85323.0,429.0,"Phoenix-Mesa, AZ",Avondale,4013082208,2,4013080000.0,33.4082,-112.321,191.31,29.3,tract,tract,3.75,tract,True,Urban,74847,tract,14.61,tract,3.27,tract,11.36,tract,326500.0,2112,154.593,tract,tract,tract,5510.956852236087,5.510956852236087,coordinate
ELEC,CHARGEPOINT SCD RTECH S03,public,ChargePoint Network,,CHARGEPOINT SCD RTECH S03,7350 N Dobson Rd,Scottsdale,AZ,85256,US,33.5423,-111.875,"7350 N Dobson Rd, Scottsdale, AZ, 85256, US",AFDC,Arizona,AZ,4,Maricopa County,13,4013,85250.0,429.0,"Phoenix-Mesa, AZ",Maricopa County,4013941300,1,4013940000.0,33.5423,-111.875,25.8,39.3,tract,tract,2.81,tract,False,Urban,42500,tract,11.05,tract,20.42,tract,28.39,tract,45300.0,802,56.484,tract,tract,tract,450.2083412719661,0.45020834127196613,coordinate
